name,description,price,reference_price,reference_unit,product_id,insert_date,category,subcategory
Horchata Dia brik 3 x 200 ml,200 ml,1.39,2.32,LITRO,280174,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Batido de chocolate Cacaolat botella 1 l,botella,2.5,2.5,LITRO,1914,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Bebida de chufa sin azúcares añadidos Dia brik 1 l,1 l,1.55,1.55,LITRO,292486,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Horchata premium Dia brik 1 l,1 l,1.69,1.69,LITRO,299859,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Batido sabor vainilla alto en proteínas Dia Láctea botella 330 ml,botella,1.39,4.21,LITRO,304180,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Horchata premium Or Xata brik 1 l,1 l,1.79,1.79,LITRO,272092,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Batido de chocolate sin lactosa Puleva brik 6 x 200 ml,200 ml,2.99,2.49,LITRO,241808,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Batido sabor chocolate alto en proteínas Dia Láctea botella 330 ml,botella,1.39,4.21,LITRO,304179,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Horchata Chufi botella 1 l,botella,1.89,1.89,LITRO,5137,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Café con leche Puleva botella 1 l,botella,2.19,2.19,LITRO,284686,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Batido de chocolate 0% sin azúcar añadido Cacaolat botella 1 l,botella,2.6,2.6,LITRO,211527,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Batido de chocolate Cacaolat pack 4 x 200 ml,pack,3.85,4.81,LITRO,304821,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Batido de chocolate enriquecido con proteínas Valio botella 260 g,botella,2.35,9.04,KILO,266614,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Batido de chocolate shake ColaCao vaso 200 ml,200 ml,1.56,7.8,LITRO,231636,2025-04-08,"Leche, huevos y mantequilla",Batidos y horchatas
Huevos frescos categoría A clase L Dia bandeja 12 unidades,bandeja,2.8,2.8,DOCENA,14635,2025-04-08,"Leche, huevos y mantequilla",Huevos
Huevos frescos categoría A clase M Dia bandeja 24 unidades,bandeja,4.75,2.38,DOCENA,274009,2025-04-08,"Leche, huevos y mantequilla",Huevos
Huevos frescos categoría A clase M Dia bandeja 12 unidades,bandeja,2.6,2.6,DOCENA,14636,2025-04-08,"Leche, huevos y mantequilla",Huevos
Huevos camperos categoría A clase M/L Dia bandeja 10 unidades,bandeja,2.79,3.35,DOCENA,274540,2025-04-08,"Leche, huevos y mantequilla",Huevos
Huevos frescos categoría A clase XL Dia bandeja 6 unidades,bandeja,1.95,3.9,DOCENA,47459,2025-04-08,"Leche, huevos y mantequilla",Huevos
Huevos frescos de gallinas criadas en suelo categoría A clase M/L Dia bandeja 12 unidades,bandeja,2.99,2.99,DOCENA,274011,2025-04-08,"Leche, huevos y mantequilla",Huevos
Huevos ecológicos categoría A clase M/L Dia bandeja 6 unidades,bandeja,2.69,5.38,DOCENA,274541,2025-04-08,"Leche, huevos y mantequilla",Huevos
Huevos frescos maíz categoría A clase M/L Grupo de lucas caja 12 unidades,caja,3.19,3.19,DOCENA,135425,2025-04-08,"Leche, huevos y mantequilla",Huevos
Claras de huevo pasteurizadas Ovonatur botella 500 ml,botella,1.95,3.9,LITRO,230337,2025-04-08,"Leche, huevos y mantequilla",Huevos
Mantequilla sin sal Dia Láctea 250 g,250 g,2.49,9.96,KILO,268201,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Mantequilla con sal Dia Láctea 250 g,250 g,2.49,9.96,KILO,268200,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Mantequilla tradicional Central Lechera Asturiana tarrina 250 g,tarrina,3.59,14.36,KILO,53766,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Mantequilla ligera fácil de untar Central Lechera Asturiana tarrina 250 g,tarrina,3.95,15.8,KILO,187554,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Margarina Tulipán tarrina 400 g,tarrina,2.65,6.63,KILO,275561,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Margarina vitaminada con sal Diasol tarrina 500 g,tarrina,1.5,3.0,KILO,55576,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Margarina ligera Diasol tarrina 500 g,tarrina,1.45,2.9,KILO,55574,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Margarina con sal Tulipán tarrina 400 g,tarrina,2.65,6.63,KILO,275563,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Margarina Natacha tarrina 450 g,tarrina,1.49,3.31,KILO,189288,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Margarina vitaminada Diasol tarrina 500 g,tarrina,1.5,3.0,KILO,55575,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Margarina con un toque de aceite de oliva Flora tarrina 225 g,tarrina,1.99,8.84,KILO,278909,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Mantequilla con sal Dia Láctea tarrina 250 g,tarrina,2.65,10.6,KILO,270690,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Margarina rica en omega 3 Flora tarrina 400 g,tarrina,3.09,7.73,KILO,278898,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Mantequilla ligera sin lactosa Central Lechera Asturiana tarrina 250 g,tarrina,3.95,15.8,KILO,216865,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Mantequilla tradicional en rulo Central Lechera Asturiana 500 g,500 g,6.49,12.98,KILO,271001,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Margarina Proactiv tarrina 225 g,tarrina,3.09,13.73,KILO,65292,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Mantequilla tradicional con sal Central Lechera Asturiana tarrina 250 g,tarrina,3.79,15.16,KILO,180474,2025-04-08,"Leche, huevos y mantequilla",Mantequilla y margarina
Nata para cocinar culinaria Dia lactea brik 3 x 200 ml,200 ml,1.89,3.15,LITRO,145042,2025-04-08,"Leche, huevos y mantequilla",Nata
Nata para cocinar 15% m.g Dia Láctea brik 500 ml,500 ml,1.45,2.9,LITRO,294393,2025-04-08,"Leche, huevos y mantequilla",Nata
Nata para montar Dia lactea brik 3 x 200 ml,200 ml,2.39,3.98,LITRO,145041,2025-04-08,"Leche, huevos y mantequilla",Nata
Nata montada Dia Láctea spray 250 g,250 g,1.99,7.96,KILO,63568,2025-04-08,"Leche, huevos y mantequilla",Nata
Nata montada azucarada Central Lechera Asturiana spray 250 g,250 g,2.69,10.76,KILO,5691,2025-04-08,"Leche, huevos y mantequilla",Nata
Nata para cocinar Central Lechera Asturiana brik 500 ml,500 ml,2.75,5.5,LITRO,56937,2025-04-08,"Leche, huevos y mantequilla",Nata
Nata para montar Central Lechera Asturiana brik 500 ml,500 ml,2.75,5.5,LITRO,53765,2025-04-08,"Leche, huevos y mantequilla",Nata
Leche evaporada Ideal brik 525 g,525 g,2.93,5.58,KILO,163643,2025-04-08,"Leche, huevos y mantequilla",Nata
Leche evaporada sin lactosa Ideal brik 525 g,525 g,3.11,5.92,KILO,239520,2025-04-08,"Leche, huevos y mantequilla",Nata
Nata para montar Central Lechera Asturiana brik 1 l,1 l,4.75,4.75,LITRO,145492,2025-04-08,"Leche, huevos y mantequilla",Nata
Yogur griego stracciatella Fidias de Dia pack 6 x 125 g,pack,2.15,2.87,KILO,272542,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego natural Fidias de Dia pack 6 x 125 g,pack,1.69,2.25,KILO,135285,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego natural con azúcar de caña Fidias de Dia pack 6 x 125 g,pack,1.55,2.07,KILO,303597,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego Fidias de Dia vaso 1 Kg,1 Kg,2.27,2.27,KILO,165956,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego con fresa Fidias de Dia pack 6 x 125 g,pack,1.7,2.27,KILO,135291,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego lima-limón Danone pack 4 x 110 g,pack,1.19,2.7,KILO,301464,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego natural Danone pack 4 x 110 g,pack,1.0,2.27,KILO,142181,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego stracciatella Danone vaso 4 x 110 g,110 g,1.19,2.7,KILO,294221,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego con mora y frambuesa Fidias de Dia pack 4 x 125 g,pack,1.69,3.38,KILO,174098,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego natural con azúcar de caña Fidias de Dia tarrina 1 kg,tarrina,2.27,2.27,KILO,295081,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego natural ligero Fidias de Dia pack 6 x 125 g,pack,1.47,1.96,KILO,303599,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego con plátano y caramelo Fidias de Dia pack 4 x 125 g,pack,1.65,3.3,KILO,264771,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego con manzana y canela Fidias de Dia pack 4 x 125 g,pack,1.89,3.78,KILO,264770,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego con fresa Fidias de Dia pack 4 x 125 g,pack,1.61,3.22,KILO,115176,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego con caramelo Oikos pack 2 x 110 g,pack,1.99,9.05,KILO,218462,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego natural Oikos pack 4 x 110 g,pack,2.79,6.34,KILO,165867,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego con fresas Oikos pack 4 x 110 g,pack,2.85,6.48,KILO,266732,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego stracciatella Oikos pack 4 x 110 g,pack,2.85,6.48,KILO,266733,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego tarta de arándanos Oikos pack 2 x 110 g,pack,1.99,9.05,KILO,245399,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego sabor manzana y canela pack 4 x 120 g,pack,1.59,3.31,KILO,305610,2025-04-08,Yogures y postres,Griegos y mousse
Yogur griego natural azucarado Oikos pack 4 x 110 g,pack,2.79,6.34,KILO,165868,2025-04-08,Yogures y postres,Griegos y mousse
Yogur natural Dia Láctea pack 8 x 125 g,pack,1.39,1.39,KILO,272536,2025-04-08,Yogures y postres,Yogures naturales
Yogur natural azucarado Dia Láctea pack 8 x 125 g,pack,1.39,1.39,KILO,272537,2025-04-08,Yogures y postres,Yogures naturales
Yogur natural con azúcar de caña Dia Láctea pack 8 x 125 g,pack,1.39,1.39,KILO,272538,2025-04-08,Yogures y postres,Yogures naturales
Yogur natural Danone pack 8 x 120 g,pack,1.89,1.97,KILO,141743,2025-04-08,Yogures y postres,Yogures naturales
Yogur natural azucarado Danone pack 8 x 120 g,pack,1.89,1.97,KILO,42471,2025-04-08,Yogures y postres,Yogures naturales
Yogur natural Danone pack 4 x 120 g,pack,0.95,1.98,KILO,13963,2025-04-08,Yogures y postres,Yogures naturales
Postre sin lactosa natural azucarado Dia Láctea pack 4 x 125 g,pack,1.45,2.9,KILO,219339,2025-04-08,Yogures y postres,Yogures naturales
Postre lácteo natural alto en proteína Dia Láctea pack 4 x 120 g,pack,1.45,3.02,KILO,303223,2025-04-08,Yogures y postres,Yogures naturales
Yogur natural líquido con azúcar de caña Dia Láctea botella 1 Kg,botella,1.39,1.39,KILO,254924,2025-04-08,Yogures y postres,Yogures naturales
Yogur natural azucarado Danone pack 4 x 120 g,pack,0.95,1.98,KILO,13964,2025-04-08,Yogures y postres,Yogures naturales
Yogur natural Danone pack 2 x 130 g,pack,2.05,7.88,KILO,187508,2025-04-08,Yogures y postres,Yogures naturales
Yogur sabores Dia Láctea pack 16 x 125 g,pack,2.49,1.25,KILO,100604,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Bebida de fresa Dia Láctea pack 12 x 100 g,pack,2.09,1.74,KILO,274134,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur líquido sabor fresa y plátano Dia Láctea botella 1 Kg,botella,1.39,1.39,KILO,254923,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur con frutas Dia Láctea pack 8 x 125 g,pack,1.99,1.99,KILO,14277,2025-04-08,Yogures y postres,Yogures de sabores y frutas
"Yogur sabor coco, fresa, frutos del bosque y macedonia Danone pack 8 x 120 g",pack,1.89,1.97,KILO,187603,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur sabor coco Dia Láctea pack 4 x 125 g,pack,0.79,1.58,KILO,275848,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur sabor fresa y plátano Dia Láctea pack 8 x 125 g,pack,1.49,1.49,KILO,72791,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur cremoso con stracciatella Dia Láctea tarrina 1 Kg,tarrina,2.35,2.35,KILO,295531,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur sabor galleta Dia Láctea pack 4 x 125 g,pack,0.79,1.58,KILO,275847,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur líquido sabor melocotón y fruto de la pasión Dia Láctea botella 1 Kg,botella,1.39,1.39,KILO,280177,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur sabor limón Dia Láctea pack 4 x 125 g,pack,0.79,1.58,KILO,275849,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur líquido sabor fresa Dia Láctea botella 1 Kg,botella,1.39,1.39,KILO,254922,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur líquido sabor piña y coco Dia Láctea botella 1 Kg,botella,1.39,1.39,KILO,254921,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur sabor fresa Danone pack 4 x 120 g,pack,0.95,1.98,KILO,204987,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur sabor limón Danone pack 4 x 125 g,pack,0.95,1.9,KILO,204985,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur sabor macedonia Danone pack 4 x 120 g,pack,0.95,1.98,KILO,204988,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur sabor fresa Dia Láctea pack 4 x 125 g,pack,0.79,1.58,KILO,5114,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur sabor plátano Dia Láctea pack 4 x 125 g,pack,0.79,1.58,KILO,275251,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Postre sin lactosa sabor fresa Dia Láctea pack 4 x 125 g,pack,1.45,2.9,KILO,252544,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur cremoso con melocotón y maracuyá Dia Láctea tarrina 1 Kg,tarrina,2.35,2.35,KILO,295530,2025-04-08,Yogures y postres,Yogures de sabores y frutas
"Yogur sabor fresa, macedonia, limón y galleta Danone pack 8 x 120 g",pack,1.89,1.97,KILO,123854,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur sabor coco Danone pack 4 x 125 g,pack,0.95,1.98,KILO,204986,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur con fresa Danone pack 2 x 130 g,pack,1.99,7.65,KILO,104887,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur cremoso con fresa Dia Láctea tarrina 1 Kg,tarrina,2.35,2.35,KILO,295529,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur cremoso con cereza y granola Dia Láctea vaso 230 g,230 g,1.45,6.3,KILO,295739,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur artesanal con frambuesa Pastoret vaso 125 g,125 g,0.89,7.12,KILO,264103,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur desnatado líquido sabor fresa Dia Láctea botella 1 Kg,botella,1.39,1.39,KILO,255777,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur artesanal con melocotón y maracuyá Pastoret vaso 125 g,125 g,0.89,7.12,KILO,246363,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Yogur cremoso con naranja y granola Dia Láctea vaso 230 g,230 g,1.45,6.3,KILO,295738,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Bebida con proteínas sabor mango Yopro botella 300 g,botella,2.39,7.97,KILO,284942,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Bebida con proteínas sabor stracciatella Yopro botella 300 g,botella,2.39,7.97,KILO,287158,2025-04-08,Yogures y postres,Yogures de sabores y frutas
Petit de fresa y plátano Dia Láctea pack 6 x 50 g,pack,0.99,3.3,KILO,265288,2025-04-08,Yogures y postres,Yogures infantiles
Petit de fresa líquido Dia Láctea pack 4 x 80 g,pack,1.93,6.03,KILO,265284,2025-04-08,Yogures y postres,Yogures infantiles
Yogur de fresa líquido Danonino pack 4 x 70 g,pack,2.59,9.25,KILO,231491,2025-04-08,Yogures y postres,Yogures infantiles
Petit de fresa Dia Láctea pack 6 x 50 g,pack,0.99,3.3,KILO,265287,2025-04-08,Yogures y postres,Yogures infantiles
Petit de chocolate Nesquik pack 6 x 60 g,pack,1.85,5.14,KILO,27687,2025-04-08,Yogures y postres,Yogures infantiles
Petit de fresa y plátano Danonino pack 6 x 50 g,pack,1.5,5.0,KILO,203876,2025-04-08,Yogures y postres,Yogures infantiles
Yogur azucarado y trocitos de galleta con chocolate Nestlé pack 2 x 115 g,pack,2.05,8.91,KILO,131232,2025-04-08,Yogures y postres,Yogures infantiles
Yogur azucarado y galleta con chocolate blanco Reina pack 2 x 143 g,pack,1.79,6.26,KILO,203641,2025-04-08,Yogures y postres,Yogures infantiles
Petit de fresa y plátano Dia Láctea pack 4 x 100 g,pack,1.31,3.28,KILO,265286,2025-04-08,Yogures y postres,Yogures infantiles
Petit de fresa Danonino pack 6 x 50 g,pack,1.5,5.0,KILO,12679,2025-04-08,Yogures y postres,Yogures infantiles
Petit de fresa Dia Láctea pack 4 x 100 g,pack,1.31,3.28,KILO,265285,2025-04-08,Yogures y postres,Yogures infantiles
Yogur con fresas y grageas de chocolate con leche Nestlé pack 2 x 128 g,pack,2.05,8.91,KILO,132719,2025-04-08,Yogures y postres,Yogures infantiles
Yogur desnatado con frutas Dia Láctea pack 8 x 125 g,pack,1.99,1.99,KILO,5684,2025-04-08,Yogures y postres,Yogures desnatados
"Yogur desnatado sabor limón, fresa y piña Dia Láctea pack 6 x 125 g",pack,1.29,1.72,KILO,145652,2025-04-08,Yogures y postres,Yogures desnatados
Yogur natural desnatado edulcorado Dia Láctea pack 6 x 125 g,pack,0.99,1.32,KILO,128592,2025-04-08,Yogures y postres,Yogures desnatados
Yogur natural desnatado Dia Láctea pack 6 x 125 g,pack,0.99,1.32,KILO,128591,2025-04-08,Yogures y postres,Yogures desnatados
Yogur desnatado sabor fresa zero Danone pack 4 x 120 g,pack,1.19,2.48,KILO,303024,2025-04-08,Yogures y postres,Yogures desnatados
Cremoso desnatado con nueces y cereales Bífidus Dia pack 4 x 125 g,pack,1.22,2.44,KILO,252335,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Bebida de fresa y plátano/coco y piña L-Casei Dia pack 12 x 100 g,pack,2.45,2.04,KILO,101846,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Yogur líquido de fresa L-Casei Dia pack 12 x 100 g,pack,2.45,2.04,KILO,19326,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Cremoso desnatado con fresa Bífidus Dia pack 4 x 125 g,pack,1.22,2.44,KILO,42065,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Cremoso desnatado con piña y coco Bífidus Dia pack 4 x 125 g,pack,1.22,2.44,KILO,262835,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Cremoso con mango Bífidus Dia pack 4 x 125 g,pack,1.25,2.5,KILO,186089,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Cremoso natural Bífidus Dia pack 4 x 125 g,pack,0.99,1.98,KILO,262822,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Bebida de fresa y plátano Actimel pack 6 + 2 x 100 g,pack,3.0,5.0,KILO,100595,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Bebida láctea de fresa Danacol pack 12 x 100 g,pack,6.99,5.83,KILO,123683,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Cremoso desnatado con melocotón Bífidus Dia pack 4 x 125 g,pack,1.25,2.5,KILO,262830,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Cremoso natural desnatado edulcorado Bífidus Dia pack 4 x 125 g,pack,0.99,1.98,KILO,262823,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Cremoso sabor vainilla Bífidus Dia pack 4 x 125 g,pack,1.25,2.5,KILO,262824,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Cremoso natural desnatado Bífidus Dia pack 8 x 125 g,pack,1.89,1.89,KILO,113374,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Cremoso lima y limón Bífidus Dia pack 4 x 125 g,pack,1.25,2.5,KILO,262826,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
"Cremoso desnatado con semillas, cereales y avellanas Bífidus Dia pack 4 x 125 g",pack,1.25,2.5,KILO,253796,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Cremoso con manzanas asadas Bífidus Dia pack 4 x 125 g,pack,1.25,2.5,KILO,262825,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Bebida desnatada de fresa L-Casei Dia pack 6 x 100 g,pack,1.39,2.32,KILO,301948,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Yogur desnatado líquido de fresa Actimel pack 6 x 100 g,pack,3.0,5.0,KILO,28919,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Bebida natural L-Casei Dia pack 6 x 100 g,pack,1.25,2.08,KILO,301949,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Bífidus desnatado con piña Activia pack 4 x 120 g,pack,2.89,6.02,KILO,165503,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Bífidus natural desnatado Activia pack 8 x 120 g,pack,3.89,4.05,KILO,300743,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Bebida láctea natural Danacol pack 12 x 100 g,pack,6.99,5.83,KILO,123474,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Cremoso desnatado con ciruela y kiwi Bífidus Dia pack 4 x 125 g,pack,1.22,2.44,KILO,262831,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Yogur líquido de fresa Actimel pack 12 x 100 g,pack,5.79,4.83,KILO,131735,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Bífidus cremoso de lima-limón Activia pack 4 x 115 g,pack,2.26,4.91,KILO,178095,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Cremoso con fresa y nueces Bífidus Dia pack 4 x 125 g,pack,1.25,2.5,KILO,262839,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Cremoso desnatado con pera Bífidus Dia pack 4 x 125 g,pack,1.25,2.5,KILO,23674,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
"Cremoso desnatado con fresa, kiwi, piña y ciruela Bífidus Dia pack 8 x 125 g",pack,2.45,2.45,KILO,209794,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Bebida láctea natural Danacol pack 6 x 100 g,pack,4.25,7.08,KILO,165040,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
Bífidus natural Activia pack 8 x 120 g,pack,3.89,4.05,KILO,117865,2025-04-08,Yogures y postres,Yogures bífidus y colesterol
